id,name,owners,length,rfs_date,is_planned,notes,url,landing_points
southern-cross-cable-network-sccn,Southern Cross Cable Network (SCCN),Southern Cross Cable Network,"30,500 km",2000 November,False,,http://www.southerncrosscables.com,"Alexandria, NSW, Australia, Brookvale, NSW, Australia, Suva, Fiji, Takapuna, New Zealand, Whenuapai, New Zealand, Hillsboro, OR, United States, Kahe Point, HI, United States, Morro Bay, CA, United States, Spencer Beach, HI, United States"
st-thomas-st-croix-system,St. Thomas-St. Croix System,"Virgin Islands Next Generation Networks, Inc.",183 km,1997 May,False,,http://www.vingn.com,"Banana Bay, Virgin Islands (U.S.), Brewer's Bay, Virgin Islands (U.S.), Christiansted, Virgin Islands (U.S.), Flamingo Bay, Virgin Islands (U.S.), Frederiksted, Virgin Islands (U.S.), Great Bay, Virgin Islands (U.S.), Vila Olga, Virgin Islands (U.S.)"
subcan-link-1,Subcan Link 1,Cable Submarine de Canarias,143 km,2002 May,False,,,"Las Caletillas, Spain, Piedra Santa, Spain"
subcan-link-2,Subcan Link 2,Cable Submarine de Canarias,136 km,2002 May,False,,,"Las Caletillas, Spain, Piedra Santa, Spain"
suriname-guyana-submarine-cable-system-sg-scs,Suriname-Guyana Submarine Cable System (SG-SCS),"Guyana Telephone and Telegraph (GT&T), Telesur","1,249 km",2010 July,False,,,"Georgetown, Guyana, Totness, Suriname, Chaguaramas, Trinidad and Tobago"
svalbard-undersea-cable-system,Svalbard Undersea Cable System,Space Norway,"2,714 km",2004 January,False,,https://spacenorway.no,"Breivika, Norway, Longyearbyen, Svalbard, Norway"
sweden-estonia-ee-s-1,Sweden-Estonia (EE-S 1),"Arelion, GN Great Nordic, Telia Eesti (formerly Eesti Telekom, EMT, Elion)",240 km,1995 June,False,,,"Kärdla, Estonia, Tallinn, Estonia, Stavsnas, Sweden"
taino-carib,Taino-Carib,"AT&T, Altice USA, CANTV, Cogent, Embratel, Liberty Networks, Orange, Setar",187 km,1992 January,False,,,"Condado Beach, PR, United States, Isla Verde, PR, United States, Magen’s Bay, VI, United States"
taiwan-strait-express-1-tse-1,Taiwan Strait Express-1 (TSE-1),"China Mobile, China Unicom, Chunghwa Telecom, Far EasTone (FET), Taiwan International Gateway Corporation, Taiwan Mobile",260 km,2013 January,False,,,"Fuzhou, China, Tanshui, Taiwan"
exelera-north,Exelera North,Exelera,345 km,2012 January,False,,https://www.exelera.net/,"Yeroskipos, Cyprus, Tirat Carmel, Israel"
tangerine,Tangerine,Colt,112 km,2000 September,False,,,"Ostend, Belgium, Broadstairs, United Kingdom"
tasman-global-access-tga-cable,Tasman Global Access (TGA) Cable,"One NZ, Spark New Zealand, Telstra","2,288 km",2017 March,False,,,"Oxford Falls, NSW, Australia, Raglan, New Zealand"
tata-tgn-atlantic-south,Tata TGN-Atlantic South,Tata Communications,,2001 June,False,,http://www.tatacommunications.com,"Highbridge, United Kingdom, Wall Township, NJ, United States"
tata-tgn-gulf,Tata TGN-Gulf,Tata Communications,"4,031 km",2012 February,False,,http://www.tatacommunications.com,"Amwaj Island, Bahrain, Qalhat, Oman, Al-Kheesa, Qatar, Al Khobar, Saudi Arabia, Dubai, United Arab Emirates, Fujairah, United Arab Emirates"
tata-tgn-pacific,Tata TGN-Pacific,Tata Communications,"22,300 km",2002 December,False,,http://www.tatacommunications.com,"Piti, Guam, Emi, Japan, Toyohashi, Japan, Hillsboro, OR, United States, Los Angeles, CA, United States"
tata-tgn-tata-indicom,Tata TGN-Tata Indicom,Tata Communications,"3,175 km",2004 November,False,,http://www.tatacommunications.com,"Chennai, India, Changi North, Singapore"
tata-tgn-western-europe,Tata TGN-Western Europe,Tata Communications,"3,578 km",2002 June,False,,http://www.tatacommunications.com,"Seixal, Portugal, Bilbao, Spain, Highbridge, United Kingdom"
te-northtgn-eurasiaseacomalexandrosmedex,TE North/TGN-Eurasia/SEACOM/Alexandros/Medex,"Algerie Telecom, Cyta, PCCW, SEACOM, Tata Communications, Telecom Egypt","3,634 km",2011 July,False,"Telecom Egypt operates TE North, but has sold fiber pairs to several parties. Tata Communications owns one fiber pair on the cable which the company refers to as TGN-Eurasia. SEACOM owns one fiber pair. Cyta owns one fiber pair and whollly-owns the branch to Cyprus which the company refers to as Alexandros. PCCW and Algerie Telecom operate a branch to Algeria called Medex.",https://www.te.eg/wps/portal/te/Business/Wholesale/,"Annaba, Algeria, Pentaskhinos, Cyprus, Abu Talat, Egypt, Marseille, France"
telstra-endeavour,Telstra Endeavour,Telstra,"9,125 km",2008 September,False,,https://www.telstrainternational.com/,"Paddington, NSW, Australia, Keawaula, HI, United States"
thailand-indonesia-singapore-tis,Thailand-Indonesia-Singapore (TIS),"National Telecom, Singtel, Telkom Indonesia",968 km,2003 December,False,,,"Batam, Indonesia, Changi North, Singapore, Songkhla, Thailand"
the-east-african-marine-system-teams,The East African Marine System (TEAMS),"TEAMS Ltd., e&","5,054 km",2009 October,False,,,"Mombasa, Kenya, Fujairah, United Arab Emirates"
tobrok-emasaed-cable-system,Tobrok-Emasaed Cable System,Libya International Telecommunications Company,178 km,2010 October,False,,,"El-Quawef, Libya, Tobruk, Libya"
tonga-cable,Tonga Cable,"Digicel Tonga, Government of Tonga, Tonga Communications Corporation",827 km,2013 August,False,,,"Suva, Fiji, Nuku'alofa, Tonga"
trans-pacific-express-tpe-cable-system,Trans-Pacific Express (TPE) Cable System,"AT&T, China Telecom, China Unicom, Chunghwa Telecom, KT, NTT, Verizon","17,968 km",2008 August,False,,https://tpecable.org:59876/,"Chongming, China, Qingdao, China, Maruyama, Japan, Geoje, South Korea, Tanshui, Taiwan, Nedonna Beach, OR, United States"
transworld-tw1,Transworld (TW1),Transworld,"1,300 km",2006 June,False,,http://www.tw1.com,"Al Seeb, Oman, Karachi, Pakistan, Fujairah, United Arab Emirates"
tt1,TT1,"Alliance Telecommunications, Liberty Networks, TSTT",44 km,2015 August,False,,,"Pigeon Point, Trinidad and Tobago, Toco, Trinidad and Tobago"
turcyos-1,Turcyos-1,Turk Telekom,110 km,1993,False,,,"Girne, Cyprus, Bozyazi, Turkey"
turcyos-2,Turcyos-2,Turk Telekom,213 km,2011 March,False,,http://www.turktelekom.com.tr,"Iskele, Cyprus, Samandag, Turkey"
uae-iran,UAE-Iran,"Telecommunication Infrastructure Company of Iran, e&",170 km,1992,False,,,"Jask, Iran, Fujairah, United Arab Emirates"
ugarit,UGARIT,"A1 Telekom Austria, AT&T, BT, Cyta, Deutsche Telekom, Lebanese Ministry of Telecommunications, Orange, Singtel, Sparkle, Syrian Telecommunications Establishment, Tata Communications, Telefonica, Vivacom",239 km,1995 February,False,,,"Pentaskhinos, Cyprus, Tartous, Syria"
uk-channel-islands-8,UK-Channel Islands-8,BT,237 km,1994 January,False,,,"St. Ouens Bay, Jersey, Goonhilly Downs, United Kingdom"
unity,Unity,"Bharti Airtel, Google, KDDI, Singtel, TIME dotCom, Telstra","9,620 km",2010 March,False,,,"Chikura, Japan, Redondo Beach, CA, United States"
west-africa-cable-system-wacs,West Africa Cable System (WACS),"Altice Portugal, Angola Cables, Bayobab, Broadband Infraco, Camtel, Cape Verde Telecom, Congo Telecom, Liquid Intelligent Technologies, Office Congolais de Poste et Télécommunication, PCCW, Tata Communications, Telecom Namibia, Telkom South Africa, Togo Telecom, Vodacom DRC, Vodafone, Vodafone Espana, Vodafone Ghana","14,530 km",2012 May,False,The cable provides connectivity from Portugal to the United Kingdom via dedicated fiber pairs on an existing cable.,https://wacscable.com/,"Sangano, Angola, Limbe, Cameroon, Praia, Cape Verde, Muanda, Congo, Dem. Rep., Pointe-Noire, Congo, Rep., Abidjan, Côte d'Ivoire, Accra, Ghana, Swakopmund, Namibia, Lagos, Nigeria, Seixal, Portugal, Yzerfontein, South Africa, El Goro, Canary Islands, Spain, Lome, Togo"
cross-straits-cable-network-cscn,Cross-Straits Cable Network (CSCN),"China Mobile, China Telecom, China Unicom, Chunghwa Telecom",21 km,2012 August,False,,,"Dadeng Island, China, Guanyin Mountain, China, Guningtou, Taiwan, Lake Ci, Taiwan"
yellow,Yellow,Colt,"7,001 km",2000 September,False,,,"Bude, United Kingdom, Bellport, NY, United States"
baltic-sea-submarine-cable,Baltic Sea Submarine Cable,CITIC Telecom International,"1,042 km",2000,False,,https://www.citictel.com/,"Tallinn, Estonia, Helsinki, Finland, Stockholm, Sweden"
solas,Solas,"Vodafone, eir",232 km,1999 April,False,,,"Kilmore Quay, Ireland, Oxwich Bay, United Kingdom"
pan-european-crossing-uk-ireland,Pan European Crossing (UK-Ireland),Colt,495 km,2000 September,False,,,"Ballinesker, Ireland, Ballygrangans, Ireland, Bude, United Kingdom, Whitesands Bay, United Kingdom"
alaska-united-southeast-au-se,Alaska United Southeast (AU-SE),GCI Communication Corp,626 km,2008 November,False,,https://www.gci.com/,"Angoon, AK, United States, Hawk Inlet, AK, United States, Juneau, AK, United States, Ketchikan, AK, United States, Petersburg, AK, United States, Sitka, AK, United States, Wrangell, AK, United States"
america-movil-submarine-cable-system-1-amx-1,America Movil Submarine Cable System-1 (AMX-1),América Móvil (Claro),"17,800 km",2014,False,,http://www.americamovil.com,"Fortaleza, Brazil, Rio de Janeiro, Brazil, Salvador, Brazil, Barranquilla, Colombia, Cartagena, Colombia, Schooner Bight, Colombia, Puerto Limon, Costa Rica, Puerto Plata, Dominican Republic, Santo Domingo, Dominican Republic, Puerto Barrios, Guatemala, Cancún, Mexico, Hollywood, FL, United States, Jacksonville, FL, United States, Ponce, PR, United States, San Juan, PR, United States"
america-movil-submarine-cable-system-1-amx-1,America Movil Submarine Cable System-1 (AMX-1),América Móvil (Claro),"17,800 km",2014,False,,http://www.americamovil.com,"Fortaleza, Brazil, Rio de Janeiro, Brazil, Salvador, Brazil, Barranquilla, Colombia, Cartagena, Colombia, Schooner Bight, Colombia, Puerto Limon, Costa Rica, Puerto Plata, Dominican Republic, Santo Domingo, Dominican Republic, Puerto Barrios, Guatemala, Cancún, Mexico, Hollywood, FL, United States, Jacksonville, FL, United States, Ponce, PR, United States, San Juan, PR, United States"
avassa,Avassa,"Comores Telecom, STOI",260 km,2016 November,False,,,"Chindini, Comoros, Moroni, Comoros, Mutsamudu, Comoros, Mamoudzou, Mayotte"
indigo-central,INDIGO-Central,"Australia’s Academic and Research Network (AARNET), Google, Indosat Ooredoo, Singtel Optus, Superloop","4,850 km",2019 May,False,,,"Alexandria, NSW, Australia, Perth, WA, Australia"
eastern-africa-submarine-system-eassy,Eastern Africa Submarine System (EASSy),"BT, Bayobab, Bharti Airtel, Botswana Fibre Networks, Comores Telecom, Djibouti Telecom, Liquid Intelligent Technologies, Mauritius Telecom, Orange, Sudatel, Tanzania Telecommunication Corporation, Telkom Kenya, Telkom South Africa, Telma (Telecom Malagasy), Vodacom DRC, WIOCC, Zambia Telecom, center3, e&","10,500 km",2010 July,False,,,"Moroni, Comoros, Haramous, Djibouti, Mombasa, Kenya, Toliara, Madagascar, Maputo, Mozambique, Mogadishu, Somalia, Mtunzini, South Africa, Port Sudan, Sudan, Dar Es Salaam, Tanzania"
dumai-melaka-cable-system-dmcs,Dumai-Melaka Cable System (DMCS),"Telekom Malaysia, Telkom Indonesia",159 km,2005 February,False,,https://www.tm.com.my,"Dumai, Indonesia, Melaka, Malaysia"
aden-djibouti,Aden-Djibouti,"Djibouti Telecom, Orange, Sparkle, Tata Communications, TeleYemen",269 km,1994,False,,https://www.teleyemen.com.ye/,"Djibouti City, Djibouti, Aden, Yemen"
chuuk-pohnpei-cable,Chuuk-Pohnpei Cable,Federated States of Micronesia Telecommunications Cable Corporation (FSMTCC),"1,200 km",2019 May,False,,https://fsmcable.com/chuuk,"Pohnpei, Micronesia, Weno, Chuuk, Micronesia"
pacific-light-cable-network-plcn,Pacific Light Cable Network (PLCN),"Google, Meta","11,806 km",2022 January,False,,,"Baler, Philippines, Toucheng, Taiwan, El Segundo, CA, United States"
colombia-florida-express-cfx-1,Colombia-Florida Express (CFX-1),Liberty Networks,"2,438 km",2008 August,False,,https://libertynet.com/contact,"Cartagena, Colombia, Copa Club, Jamaica, Morant Point, Jamaica, Boca Raton, FL, United States"
imewe,IMEWE,"Bharti Airtel, Ogero, Orange, Pakistan Telecommunications Company Ltd., Sparkle, Tata Communications, Telecom Egypt, center3, e&","12,091 km",2010 December,False,,https://imewecable.com/,"Alexandria, Egypt, Suez, Egypt, Marseille, France, Mumbai, India, Catania, Italy, Tripoli, Lebanon, Karachi, Pakistan, Jeddah, Saudi Arabia, Fujairah, United Arab Emirates"
seacomtata-tgn-eurasia,SEACOM/Tata TGN-Eurasia,"SEACOM, Tata Communications","15,000 km",2009 July,False,"SEACOM owns the entire East African portion of the system and two fiber pairs between Egypt and India. Tata Communications owns two fiber pairs from Egypt to India and the branch to Jeddah, which the company refers to as TGN-Eurasia. Both SEACOM and Tata Communications own fiber pairs on TE North for connectivity across Egypt to Europe.",http://www.seacom.mu,"Djibouti City, Djibouti, Zafarana, Egypt, Mumbai, India, Mombasa, Kenya, Maputo, Mozambique, Jeddah, Saudi Arabia, Mtunzini, South Africa, Dar Es Salaam, Tanzania"
middle-east-north-africa-mena-cable-systemgulf-bridge-international,Middle East North Africa (MENA) Cable System/Gulf Bridge International,"Gulf Bridge International, Telecom Egypt","8,000 km",2014 December,False,Telecom Egypt owns five fiber pairs on the cable. Gulf Bridge International owns one fiber pair across the MENA cable that connects to the company’s Gulf ring system. TE owns one fiber pair on the Gulf Bridge cable from Oman to India.,https://www.te.eg/wps/portal/te/Business/Wholesale/,"Abu Talat, Egypt, Zafarana, Egypt, Mazara del Vallo, Italy, Al Seeb, Oman, Jeddah, Saudi Arabia"
saudi-arabia-sudan-2-sas-2,Saudi Arabia-Sudan-2 (SAS-2),"Sudatel, center3",330 km,2011 July,False,,,"Jeddah, Saudi Arabia, Port Sudan, Sudan"
eac-c2c,EAC-C2C,Telstra,"36,500 km",2002 November,False,,https://www.telstrainternational.com/,"Chung Hom Kok, China, Nanhui, China, Qingdao, China, Tseung Kwan O, China, Ajigaura, Japan, Chikura, Japan, Shima, Japan, Batangas, Philippines, Cavite, Philippines, Changi North, Singapore, Changi South, Singapore, Busan, South Korea, Shindu-Ri, South Korea, Fangshan, Taiwan, Pa Li, Taiwan, Tanshui, Taiwan"
asia-submarine-cable-express-asecahaya-malaysia,Asia Submarine-cable Express (ASE)/Cahaya Malaysia,"NTT, PLDT, Starhub, Telekom Malaysia","8,148 km",2012 August,False,"Telekom Malaysia owns two fiber pairs, which it refers to as the Cahaya Malaysia system. NTT, PLDT, and Starhub jointly own the other four fiber pairs.",,"Tseung Kwan O, China, Komesu, Japan, Maruyama, Japan, Mersing, Malaysia, Daet, Philippines, Changi South, Singapore"
pldt-domestic-fiber-optic-network-dfon,PLDT Domestic Fiber Optic Network (DFON),PLDT,"11,100 km",1997,False,,http://www.pldt.com.ph,"Butuan City, Philippines, Cadiz City, Philippines, Cagayan de Oro, Philippines, Calbayog, Philippines, Cebu, Philippines, Dumaguete, Philippines, Legazpi City, Philippines, Masbate City, Philippines, Nasugbu, Philippines, Ormoc, Philippines, Ozamiz City, Philippines, Pinamalayan, Philippines, Roxas City, Philippines"
tata-tgn-intra-asia-tgn-ia,Tata TGN-Intra Asia (TGN-IA),Tata Communications,"6,700 km",2009 March,False,,http://www.tatacommunications.com,"Deep Water Bay, China, Ballesteros, Philippines, Changi North, Singapore, Vung Tau, Vietnam"
asia-pacific-gateway-apg,Asia Pacific Gateway (APG),"China Mobile, China Telecom, China Unicom, Chunghwa Telecom, KT, LG Uplus, Meta, NTT, National Telecom, Starhub, TIME dotCom, VNPT International, Viettel Corporation","10,400 km",2016 November,False,,,"Chongming, China, Nanhui, China, Tseung Kwan O, China, Maruyama, Japan, Shima, Japan, Cherating, Malaysia, Changi South, Singapore, Busan, South Korea, Toucheng, Taiwan, Songkhla, Thailand, Danang, Vietnam"
seamewe-4,SeaMeWe-4,"Algerie Telecom, Bangladesh Submarine Cable Company Limited (BSCCL), Bharti Airtel, National Telecom, Orange, Pakistan Telecommunications Company Ltd., Singtel, Sparkle, Sri Lanka Telecom, Tata Communications, Telecom Egypt, Telekom Malaysia, Tunisia Telecom, Verizon, center3, e&","20,000 km",2005 December,False,,https://www.seamewe4.net/,"Annaba, Algeria, Cox’s Bazar, Bangladesh, Alexandria, Egypt, Suez, Egypt, Marseille, France, Chennai, India, Mumbai, India, Palermo, Italy, Melaka, Malaysia, Karachi, Pakistan, Jeddah, Saudi Arabia, Tuas, Singapore, Colombo, Sri Lanka, Satun, Thailand, Bizerte, Tunisia, Fujairah, United Arab Emirates"
batam-rengit-cable-system-brcs,Batam-Rengit Cable System (BRCS),XLSmart,64 km,2007 October,False,,https://www.xl.co.id/,"Tanjung Pinggir, Indonesia, Rengit, Malaysia"
southeast-asia-japan-cable-sjc,Southeast Asia-Japan Cable (SJC),"China Mobile, China Telecom, Chunghwa Telecom, Globe Telecom, Google, KDDI, National Telecom, Singtel, Telkom Indonesia, Unified National Networks (UNN)","8,900 km",2013 June,False,,,"Telisai, Brunei, Chung Hom Kok, China, Shantou, China, Chikura, Japan, Nasugbu, Philippines, Tuas, Singapore"
europe-india-gateway-eig,Europe India Gateway (EIG),"AT&T, Altice Portugal, BT, Bayobab, Bharat Sanchar Nigam Ltd. (BSNL), Bharti Airtel, Djibouti Telecom, Gibtelecom, Kalaam Telecom, Libya International Telecommunications Company, Telecom Egypt, Telkom South Africa, Verizon, Vodafone, Zain Omantel International, center3, du","15,000 km",2011 February,False,,,"Haramous, Djibouti, Abu Talat, Egypt, Zafarana, Egypt, Gibraltar, Gibraltar, Mumbai, India, Tripoli, Libya, Monaco, Monaco, Barka, Oman, Sesimbra, Portugal, Jeddah, Saudi Arabia, Fujairah, United Arab Emirates, Bude, United Kingdom"
asia-africa-europe-1-aae-1,Asia Africa Europe-1 (AAE-1),"China Unicom, Djibouti Telecom, Hyalroute, Metfone, Mobily, National Telecom, OTEGLOBE, Ooredoo, PCCW, Pakistan Telecommunications Company Ltd., Reliance Jio Infocomm, Retelit, TIME dotCom, TeleYemen, Telecom Egypt, VNPT International, Viettel Corporation, Zain Omantel International, e&","25,000 km",2017 June,False,,http://www.aaeone.com,"Sihanoukville, Cambodia, Cape D’Aguilar, China, Djibouti City, Djibouti, Abu Talat, Egypt, Zafarana, Egypt, Marseille, France, Chania, Greece, Mumbai, India, Bari, Italy, Penang, Malaysia, Ngwe Saung, Myanmar, Al Bustan, Oman, Karachi, Pakistan, Doha, Qatar, Jeddah, Saudi Arabia, Satun, Thailand, Songkhla, Thailand, Fujairah, United Arab Emirates, Vung Tau, Vietnam, Aden, Yemen"
pishgaman-oman-iran-poi-network,Pishgaman Oman Iran (POI) Network,Pishgaman Kavir,400 km,2012 June,False,,http://www.poiconnections.com/,"Chabahar, Iran, Jask, Iran, Barka, Oman"
omranepeg,OMRAN/EPEG,"Vodafone, Zain Omantel International",600 km,2013 Q1,False,,http://www.omantel.om,"Chabahar, Iran, Jask, Iran, Barka, Oman, Diba, Oman, Khasab, Oman"
bay-of-bengal-gateway-bbg,Bay of Bengal Gateway (BBG),"AT&T, China Telecom, Dialog Axiata, Reliance Jio Infocomm, Telekom Malaysia, Telstra, Vodafone, Zain Omantel International, e&","8,100 km",2016 Q1,False,,https://www.bayofbengalgateway.com,"Chennai, India, Mumbai, India, Penang, Malaysia, Barka, Oman, Ratmalana, Sri Lanka, Fujairah, United Arab Emirates"
jasuka,JaSuKa,Telkom Indonesia,,2006,False,,https://www.telkom.co.id/,"Bandar Lampung, Indonesia, Batam, Indonesia, Dumai, Indonesia, Jakarta, Indonesia, Pontianak, Indonesia, Tanjung Pakis, Indonesia, Tanjung Pandan, Indonesia"
indonesia-global-gateway-igg-system,Indonesia Global Gateway (IGG) System,"Telin, Telkom Indonesia","5,300 km",2018 May,False,,https://www.telin.net/,"Bali, Indonesia, Balikpapan, Indonesia, Batam, Indonesia, Dumai, Indonesia, Jakarta, Indonesia, Madura, Indonesia, Makassar, Indonesia, Manado, Indonesia, Tarakan, Indonesia, Tuas, Singapore"
global-caribbean-network-gcn,Global Caribbean Network (GCN),Loret Group,890 km,2006 September,False,,https://groupeloret.net/brand/global-caribbean-network/,"Baillif, Guadeloupe, Jarry, Guadeloupe, Gustavia, Saint Barthélemy, Marigot, Saint Martin, San Juan, PR, United States, St. Croix, Virgin Islands, Virgin Islands (U.S.)"
jakarta-bangka-bintan-batam-singapore-b3js,Jakarta-Bangka-Bintan-Batam-Singapore (B3JS),Moratelindo,"1,031 km",2012 November,False,,http://www.moratelindo.co.id,"Batam, Indonesia, Batu Prahu, Indonesia, Bintan, Indonesia, Jakarta, Indonesia, Pesaren, Indonesia, Tanah Merah, Singapore"
seamewe-5,SeaMeWe-5,"Bangladesh Submarine Cable Company Limited (BSCCL), China Mobile, China Telecom, China Unicom, Djibouti Telecom, Myanmar Post and Telecommunication (MPT), Ooredoo, Orange, Singtel, Sparkle, Sri Lanka Telecom, TeleYemen, Telecom Egypt, Telekom Malaysia, Telkom Indonesia, Transworld, center3, du","20,000 km",2016 December,False,Yemen landing has not yet been activated.,,"Kuakata, Bangladesh, Haramous, Djibouti, Abu Talat, Egypt, Zafarana, Egypt, Toulon, France, Dumai, Indonesia, Medan, Indonesia, Catania, Italy, Melaka, Malaysia, Ngwe Saung, Myanmar, Qalhat, Oman, Karachi, Pakistan, Yanbu, Saudi Arabia, Tuas, Singapore, Matara, Sri Lanka, Marmaris, Turkey, Fujairah, United Arab Emirates, Al Hudaydah, Yemen"
seamewe-5,SeaMeWe-5,"Bangladesh Submarine Cable Company Limited (BSCCL), China Mobile, China Telecom, China Unicom, Djibouti Telecom, Myanmar Post and Telecommunication (MPT), Ooredoo, Orange, Singtel, Sparkle, Sri Lanka Telecom, TeleYemen, Telecom Egypt, Telekom Malaysia, Telkom Indonesia, Transworld, center3, du","20,000 km",2016 December,False,Yemen landing has not yet been activated.,,"Kuakata, Bangladesh, Haramous, Djibouti, Abu Talat, Egypt, Zafarana, Egypt, Toulon, France, Dumai, Indonesia, Medan, Indonesia, Catania, Italy, Melaka, Malaysia, Ngwe Saung, Myanmar, Qalhat, Oman, Karachi, Pakistan, Yanbu, Saudi Arabia, Tuas, Singapore, Matara, Sri Lanka, Marmaris, Turkey, Fujairah, United Arab Emirates, Al Hudaydah, Yemen"
italy-malta,Italy-Malta,"GO plc, Sparkle",238 km,1994,False,,,"Catania, Italy, St. George's Bay, Malta"
epic-malta-sicily-cable-system-emscs,Epic Malta-Sicily Cable System (EMSCS),Epic,260 km,2004 July,False,,https://epic.com.mt/,"Catania, Italy, Balluta Bay, Malta"
hannibal-system,HANNIBAL System,Tunisia Telecom,178 km,2009 October,False,,http://www.tunisietelecom.tn,"Mazara del Vallo, Italy, Kelibia, Tunisia"
didon,Didon,"Ooredoo Tunisie, Orange Tunisie",170 km,2014 May,False,,,"Mazara del Vallo, Italy, Kelibia, Tunisia"
mednautilus-submarine-system,MedNautilus Submarine System,Sparkle,"7,000 km",2001 November,False,,https://www.globalbackbone.tisparkle.com/,"Pentaskhinos, Cyprus, Athens, Greece, Chania, Greece, Tel Aviv, Israel, Tirat Carmel, Israel, Catania, Italy, Istanbul, Turkey"
channel-islands-9-liberty-submarine-cable,Channel Islands-9 Liberty Submarine Cable,JTGlobal,,2008 June,False,,,"L'Ancresse Bay, Guernsey, Stoke Fleming, United Kingdom"
circe-south,Circe South,"Zayo, euNetworks",115 km,1999 February,False,,,"Cayeux-sur-Mer, France, Pevensey Bay, United Kingdom"
uk-channel-islands-7,UK-Channel Islands-7,"BT, Sure",124 km,1994 January,False,,,"L'Ancresse Bay, Guernsey, Stoke Fleming, United Kingdom"
pan-european-crossing-uk-belgium,Pan European Crossing (UK-Belgium),Colt,117 km,1999,False,,,"Bredene, Belgium, Dumpton Gap, United Kingdom"
concerto,Concerto,EXA Infrastructure,550 km,1999,False,,https://exainfra.net/,"Zandvoort, Netherlands, Sizewell, United Kingdom"
farland-north,Farland North,BT,150 km,1998,False,,,"Domburg, Netherlands, Aldeburgh, United Kingdom"
circe-north,Circe North,"Zayo, euNetworks",203 km,1999 February,False,,,"Zandvoort, Netherlands, Lowestoft, United Kingdom"
e-llan,E-LLAN,Manx Electricity Authority,,2007,False,,,"Douglas, Isle of Man, Blackpool, United Kingdom"
lanis-3,Lanis-3,Vodafone,122 km,1992,False,,,"Troon, United Kingdom, Whitehead, United Kingdom"
finland-estonia-3-eesf-3,Finland-Estonia 3 (EESF-3),"Arelion, Telia Eesti (formerly Eesti Telekom, EMT, Elion)",104 km,1994,False,,,"Meremöisa, Estonia, Helsinki, Finland"
bcs-east,BCS East,Arelion,97 km,1995,False,,,"Liepaja, Latvia, Sventoji, Lithuania"
batam-dumai-melaka-bdm,Batam Dumai Melaka (BDM),"Moratelindo, Telekom Malaysia",353 km,2009 November,False,,http://www.moratelindo.co.id,"Batam, Indonesia, Dumai, Indonesia, Melaka, Malaysia"
pgascom,PGASCOM,PGASCOM,264 km,2010,False,The PGASCOM cable is comprised of fiber that is attached to a gas pipeline.,http://www.pgascom.co.id,"Batam, Indonesia, Kuala Tungkal, Indonesia, Sakra Island, Singapore"
boracay-palawan-submarine-cable-system-bpscs,Boracay-Palawan Submarine Cable System (BPSCS),Globe Telecom,332 km,2013 June,False,,,"Boracay, Philippines, Caticlan, Philippines, Coron, Philippines, San Jose, Philippines, Taytay, Philippines"
saudi-arabia-sudan-1-sas-1,Saudi Arabia-Sudan-1 (SAS-1),"Sudatel, The Arab Investment Company, center3",333 km,2003 April,False,,,"Jeddah, Saudi Arabia, Port Sudan, Sudan"
falcon,FALCON,FLAG,"10,300 km",2006 September,False,,https://flagtel.com/,"Manama, Bahrain, Suez, Egypt, Mumbai, India, Trivandrum, India, Bandar Abbas, Iran, Chabahar, Iran, Al Faw, Iraq, Al Safat, Kuwait, Male, Maldives, Al Seeb, Oman, Khasab, Oman, Doha, Qatar, Al Khobar, Saudi Arabia, Jeddah, Saudi Arabia, Colombo, Sri Lanka, Port Sudan, Sudan, Dubai, United Arab Emirates, Al Ghaydah, Yemen, Al Hudaydah, Yemen"
