id,name,longitude,latitude
tahuna-indonesia,"Tahuna, Indonesia",125.48550780117085,3.611114813225133
melonguane-indonesia,"Melonguane, Indonesia",126.71726962389127,4.042997369771683
morotai-indonesia,"Morotai, Indonesia",128.40081335312806,2.365656185992342
tobelo-indonesia,"Tobelo, Indonesia",127.96785467546509,1.71458385132884
ternate-indonesia,"Ternate, Indonesia",127.36133655044124,0.79580852872504
sofifi-indonesia,"Sofifi, Indonesia",127.56143406494019,0.734974159349461
levin-new-zealand,"Levin, New Zealand",175.28531582518968,-40.625283896847584
gustavia-saint-barthlemy,"Gustavia, Saint Barthélemy",-62.85054881266757,17.897915647022234
st-louis-saint-martin,"St. Louis, Saint Martin",-63.078144550760726,18.08992880691782
baie-mahault-guadeloupe,"Baie-Mahault, Guadeloupe",-61.5717247194846,16.244479667931955
copa-club-jamaica,"Copa Club, Jamaica",-76.68936118328712,17.942952785882994
weno-chuuk-micronesia,"Weno, Chuuk, Micronesia",151.85848716518078,7.439993539798909
magachgil-yap-micronesia,"Magachgil, Yap, Micronesia",138.06149986878208,9.443922836169385
ngeremlengui-palau,"Ngeremlengui, Palau",134.56094082517401,7.531746239289517
el-segundo-ca-united-states,"El Segundo, CA, United States",-118.4159551589325,33.91992001851462
sangano-angola,"Sangano, Angola",13.201444277847978,-9.490068430331165
aden-yemen,"Aden, Yemen",45.0335384269116,12.800683889023277
djibouti-city-djibouti,"Djibouti City, Djibouti",43.14799288765091,11.594678044710776
bp-clair-ridge-united-kingdom,"BP Clair Ridge, United Kingdom",-2.294930049347119,60.44104932347154
baie-longue-saint-martin,"Baie Longue, Saint Martin",-63.14570622695726,18.05965128120834
philipsburg-sint-maarten,"Philipsburg, Sint Maarten",-63.04582836802477,18.03020531994377
mamoudzou-mayotte,"Mamoudzou, Mayotte",45.23329414477784,-12.78330928619106
perth-wa-australia,"Perth, WA, Australia",115.85721872350325,-31.95343894398052
alexandria-nsw-australia,"Alexandria, NSW, Australia",151.19620853634117,-33.913673538776834
port-moresby-papua-new-guinea,"Port Moresby, Papua New Guinea",147.18851977030369,-9.47960554573348
kikori-papua-new-guinea,"Kikori, Papua New Guinea",144.2402064292285,-7.413514034786931
sisimiut-greenland,"Sisimiut, Greenland",-53.67338627708164,66.93946731265544
nuku-hiva-french-polynesia,"Nuku Hiva, French Polynesia",-140.14209638414113,-8.860487903690377
suro-guinea-bissau,"Suro, Guinea-Bissau",-15.791145687980318,11.774131923775238
duynefontein-south-africa,"Duynefontein, South Africa",18.449914853508062,-33.69332250414625
tuasivi-samoa,"Tuasivi, Samoa",-172.17816102572917,-13.670594022635894
puerto-montt-chile,"Puerto Montt, Chile",-72.9534112342951,-41.46037424479032
punta-arenas-chile,"Punta Arenas, Chile",-70.93333257585476,-53.16665547850115
puerto-williams-chile,"Puerto Williams, Chile",-67.6058614273846,-54.935200597435504
tortel-chile,"Tortel, Chile",-73.53688749922706,-47.80121466459952
buffalo-ny-united-states,"Buffalo, NY, United States",-78.87846124712107,42.88543648440449
toronto-on-canada,"Toronto, ON, Canada",-79.38531972935779,43.64855718648997
dania-beach-fl-united-states,"Dania Beach, FL, United States",-80.14394128131609,26.052316286427192
guantanamo-bay-cuba,"Guantanamo Bay, Cuba",-75.15816600469212,19.939616197540328
newcastle-united-kingdom,"Newcastle, United Kingdom",-1.617778331330762,54.978249214505595
endrup-denmark,"Endrup, Denmark",8.718388990908426,55.523118197393856
eemshaven-netherlands,"Eemshaven, Netherlands",6.816022174500881,53.4428046914825
pegwell-barbados,"Pegwell, Barbados",-59.53633378387061,13.062605447541747
georgetown-guyana,"Georgetown, Guyana",-58.15484062190828,6.804497184903389
mt-lavinia-sri-lanka,"Mt. Lavinia, Sri Lanka",79.86679011789853,6.833211066334108
kourou-french-guiana,"Kourou, French Guiana",-52.64555499899603,5.16829853939239
flying-fish-cove-christmas-island,"Flying Fish Cove, Christmas Island",105.69706984367991,-10.437358645528692
leava-wallis-and-futuna,"Leava, Wallis and Futuna",-178.1581082290078,-14.29683787673267
mata-utu-wallis-and-futuna,"Mata-Utu, Wallis and Futuna",-176.17500035041277,-13.282000575148167
savusavu-fiji,"Savusavu, Fiji",179.34974953178585,-16.80801177359569
sao-tome-sao-tome-and-principe,"Sao Tome, Sao Tome and Principe",6.733297177107941,0.333291349734918
annobon-equatorial-guinea,"Annobon, Equatorial Guinea",5.636850199935443,-1.435134530086755
thanlyin-myanmar,"Thanlyin, Myanmar",96.24822399826894,16.75874394031272
maroochydore-qld-australia,"Maroochydore, QLD, Australia",153.08944349704078,-26.65184454476273
wurrumiyanga-nt-australia,"Wurrumiyanga, NT, Australia",130.63211077321296,-11.762586195478848
trondheim-norway,"Trondheim, Norway",10.392083475057504,63.43101023727201
narvik-norway,"Narvik, Norway",17.55999831911432,68.42055748484374
nesna-norway,"Nesna, Norway",13.01819245454037,66.19807367745263
sandnessjen-norway,"Sandnessjøen, Norway",12.631461771472987,66.0215486705702
brnnysund-norway,"Brønnøysund, Norway",12.207743809919723,65.47356212044562
rrvik-norway,"Rørvik, Norway",11.237346548140215,64.86207691166618
utskarpen-norway,"Utskarpen, Norway",13.563626638462416,66.29295854243092
hemnesberget-norway,"Hemnesberget, Norway",13.624454232090782,66.2241605995991
mo-i-rana-norway,"Mo I Rana, Norway",14.141983162344278,66.31371064643939
lucena-philippines,"Lucena, Philippines",121.61229277155478,13.935263338898412
iloilo-city-philippines,"Iloilo City, Philippines",122.56210600000121,10.720150000000242
rdvig-denmark,"Rødvig, Denmark",12.3718507555018,55.256140818456515
rnne-denmark,"Rønne, Denmark",14.708323709697277,55.10101672136453
great-nicobar-india,"Great Nicobar, India",93.92740511526485,7.031330621106178
fort-dauphin-madagascar,"Fort Dauphin, Madagascar",46.98537557369402,-25.022532459682907
towale-indonesia,"Towale, Indonesia",119.66607832995938,-0.711934579631533
senggigi-indonesia,"Senggigi, Indonesia",116.04728206542369,-8.48545680087743
kawinda-nae-indonesia,"Kawinda Nae, Indonesia",117.86156300673181,-8.108065089693461
sanur-indonesia,"Sanur, Indonesia",115.25961172497856,-8.695053648699613
puger-indonesia,"Puger, Indonesia",113.45680538491655,-8.374136096774764
jimbaran-indonesia,"Jimbaran, Indonesia",115.15980710818118,-8.784071344370432
mentigi-indonesia,"Mentigi, Indonesia",107.69636024692,-3.195985843905528
ancol-indonesia,"Ancol, Indonesia",106.83337257701858,-6.129010757137125
tanjung-pakis-indonesia,"Tanjung Pakis, Indonesia",107.12089678739565,-5.981255891395774
sungailiat-indonesia,"Sungailiat, Indonesia",106.13249416727733,-1.85149793733644
anyer-indonesia,"Anyer, Indonesia",105.88391035900133,-6.073698462562994
kalianda-indonesia,"Kalianda, Indonesia",105.58491154737705,-5.769253113829172
takesung-indonesia,"Takesung, Indonesia",114.66681429335993,-3.882827780552574
ujung-pankah-indonesia,"Ujung Pankah, Indonesia",112.59823665719661,-6.953337827181953
bawean-indonesia,"Bawean, Indonesia",112.5856147684581,-5.79349087209221
sungsang-indonesia,"Sungsang, Indonesia",104.87448724596129,-2.295321954856525
muntok-indonesia,"Muntok, Indonesia",105.16430637658756,-2.06517893841984
ruperts-bay-saint-helena-ascension-and-tristan-da-cunha,"Rupert's Bay, Saint Helena, Ascension and Tristan da Cunha",-5.711485529379086,-15.918594542915663
candikusuma-indonesia,"Candikusuma, Indonesia",114.52724417391767,-8.294580838185764
muncar-indonesia,"Muncar, Indonesia",114.31037421036321,-8.448018585744538
banyu-urip-indonesia,"Banyu Urip, Indonesia",112.71968042869285,-7.271904005469731
kendal-indonesia,"Kendal, Indonesia",110.18790325087357,-7.02654903238991
cirebon-indonesia,"Cirebon, Indonesia",108.5666651853077,-6.716666684587929
tabwakea-kiribati,"Tabwakea, Kiribati",-157.42781242073514,1.872139418081973
nukunonu-tokelau,"Nukunonu, Tokelau",-171.81150431859518,-9.174594889235633
wall-township-nj-united-states,"Wall Township, NJ, United States",-74.06287361347052,40.15287376160566
blaabjerg-denmark,"Blaabjerg, Denmark",8.329194484059272,55.75167411423394
lecanvey-ireland,"Lecanvey, Ireland",-9.696504823189091,53.770824560670455
medan-indonesia,"Medan, Indonesia",98.67606376706563,3.752137998988499
panipahan-indonesia,"Panipahan, Indonesia",100.3133149021334,2.452351467017714
dumai-indonesia,"Dumai, Indonesia",101.44763310682389,1.665607287285858
brookvale-nsw-australia,"Brookvale, NSW, Australia",151.27399050892973,-33.76115742340548
piti-guam,"Piti, Guam",144.69474214461212,13.464655237903562
kamorta-india,"Kamorta, India",93.48140933746261,8.172231912838134
car-nicobar-india,"Car Nicobar, India",92.81644398821722,9.177491191419044
little-andaman-india,"Little Andaman, India",92.5971570341871,10.709053093381524
havelock-india,"Havelock, India",92.98756203105867,11.976057677884663
long-island-india,"Long Island, India",92.93507183386816,12.39649103222661
rangat-india,"Rangat, India",92.91385602858452,12.506947715390154
cloverdale-or-united-states,"Cloverdale, OR, United States",-123.95636439138565,45.23105362306843
topolobampo-mexico,"Topolobampo, Mexico",-109.05036857024876,25.600694810118945
la-paz-mexico,"La Paz, Mexico",-110.3054817744706,24.102573212618204
sydney-nsw-australia,"Sydney, NSW, Australia",151.20704719697792,-33.86969726258813
honiara-solomon-islands,"Honiara, Solomon Islands",159.94979002697502,-9.429092662827419
auki-solomon-islands,"Auki, Solomon Islands",160.70132758051585,-8.774649361837039
noro-solomon-islands,"Noro, Solomon Islands",157.19066112219286,-8.242077358023918
taro-solomon-islands,"Taro, Solomon Islands",156.39591070863844,-6.708991470564002
saint-pierre-saint-pierre-and-miquelon,"Saint-Pierre, Saint Pierre and Miquelon",-56.18063111336785,46.7758434822524
miquelon-langlade-saint-pierre-and-miquelon,"Miquelon-Langlade, Saint Pierre and Miquelon",-56.34992308328285,47.08366803819901
fortune-nl-canada,"Fortune, NL, Canada",-55.82728663711745,47.071981606498106
lamaline-nl-canada,"Lamaline, NL, Canada",-55.80327542365825,46.868952141319625
narragansett-ri-united-states,"Narragansett, RI, United States",-71.44280929994466,41.441373103781494
crescent-beach-ri-united-states,"Crescent Beach, RI, United States",-71.59367589228837,41.1919576902494
nybro-sweden,"Nybro, Sweden",15.908684989788139,56.7438002945013
klaipeda-lithuania,"Klaipeda, Lithuania",21.14998987054871,55.69572398403818
baie-du-tombeau-mauritius,"Baie du Tombeau, Mauritius",57.49512645132687,-20.122119652452948
le-port-runion,"Le Port, Réunion",55.30328230092486,-20.944389515009206
burgau-portugal,"Burgau, Portugal",-8.774539999999584,37.07339099999967
chipiona-spain,"Chipiona, Spain",-6.428876288504763,36.731307150406245
la-union-philippines,"La Union, Philippines",120.38963738769527,16.582590683428545
lingang-china,"Lingang, China",121.89608163301598,30.935661747314708
san-andres-colombia,"San Andres, Colombia",-81.70056368799148,12.584695674410096
skagway-ak-united-states,"Skagway, AK, United States",-135.31389240702538,59.45834296188645
haines-ak-united-states,"Haines, AK, United States",-135.44499582977528,59.235832218021784
manele-bay-hi-united-states,"Manele Bay, HI, United States",-156.89689103344207,20.74343777516374
ko-olina-hi-united-states,"Ko Olina, HI, United States",-158.11949758921116,21.339701501022805
koko-head-hi-united-states,"Koko Head, HI, United States",-157.69601156108757,21.277562122844273
kihei-hi-united-states,"Kihei, HI, United States",-156.46310227824227,20.782154911754443
lihue-hi-united-states,"Lihue, HI, United States",-159.36857049585998,21.974943320873784
skaill-united-kingdom,"Skaill, United Kingdom",-3.354952684851159,59.05145759025851
dunnet-head-united-kingdom,"Dunnet Head, United Kingdom",-3.376583528902636,58.670331191552904
whitehead-united-kingdom,"Whitehead, United Kingdom",-5.718720541585788,54.753703383542344
troon-united-kingdom,"Troon, United Kingdom",-4.659932229141345,55.541326617756305
rota-spain,"Rota, Spain",-6.363007194542094,36.62627034140999
tinocas-canary-islands-spain,"Tinocas, Canary Islands, Spain",-15.487707761768586,28.134359150695914
port-askaig-united-kingdom,"Port Askaig, United Kingdom",-6.106317923258195,55.84773646690274
carcavelos-portugal,"Carcavelos, Portugal",-9.331559779091531,38.69016282606887
utqiavik-ak-united-states,"Utqiaġvik, AK, United States",-156.78863915700455,71.2905514484418
point-hope-ak-united-states,"Point Hope, AK, United States",-166.80806870465366,68.34776717273871
wainwright-ak-united-states,"Wainwright, AK, United States",-160.0383454120102,70.63695061464387
kotzebue-ak-united-states,"Kotzebue, AK, United States",-162.59666879498258,66.89834258781605
nome-ak-united-states,"Nome, AK, United States",-165.40640954135213,64.5011139383348
prudhoe-bay-ak-united-states,"Prudhoe Bay, AK, United States",-148.45676558455187,70.29404593604013
kauditan-indonesia,"Kauditan, Indonesia",125.06561063769091,1.378623021535939
candelaria-canary-islands-spain,"Candelaria, Canary Islands, Spain",-16.37174033863666,28.35553820749914
cabo-espiritu-santo-argentina,"Cabo Espiritu Santo, Argentina",-68.60578536679905,-52.65889381307709
punta-dungeness-argentina,"Punta Dungeness, Argentina",-68.41975034233805,-52.39023015657009
seraya-indonesia,"Seraya, Indonesia",115.74667192681562,-8.386261088786334
tarahales-spain,"Tarahales, Spain",-15.45074489732838,28.096374586517886
taba-egypt,"Taba, Egypt",34.89487373423804,29.492578054639665
praia-grande-brazil,"Praia Grande, Brazil",-46.41249054186233,-24.008866255391673
bosaso-somalia,"Bosaso, Somalia",49.187930015152745,11.275567682156476
mombasa-kenya,"Mombasa, Kenya",39.67280003701128,-4.053206761989876
berbera-somalia,"Berbera, Somalia",45.01088219296272,10.43511582934602
salalah-oman,"Salalah, Oman",54.14808275133401,17.095825991958318
feolin-ferry-united-kingdom,"Feolin Ferry, United Kingdom",-6.089911684880532,55.8467496295193
lagavulin-united-kingdom,"Lagavulin, United Kingdom",-6.125409706608378,55.63611260842295
glenbarr-united-kingdom,"Glenbarr, United Kingdom",-5.697577978438339,55.565500154567616
craighouse-united-kingdom,"Craighouse, United Kingdom",-5.953827796908559,55.833671668737324
ormsary-united-kingdom,"Ormsary, United Kingdom",-5.614570224740873,55.89168013274772
kilchoan-ferry-united-kingdom,"Kilchoan Ferry, United Kingdom",-6.093964416384531,56.68857206371403
tobermory-united-kingdom,"Tobermory, United Kingdom",-6.07028279253579,56.621848763444284
duart-bay-united-kingdom,"Duart Bay, United Kingdom",-5.669355342181571,56.45583872337901
ganavan-bay-united-kingdom,"Ganavan Bay, United Kingdom",-5.475800791797472,56.43776362936582
corran-united-kingdom,"Corran, United Kingdom",-5.245381033153955,56.722525753369865
ardmair-united-kingdom,"Ardmair, United Kingdom",-5.196211146111312,57.93407860444327
branahuie-bay-united-kingdom,"Branahuie Bay, United Kingdom",-6.310761137803691,58.209061789126075
leverburgh-united-kingdom,"Leverburgh, United Kingdom",-7.008368065487336,57.769404984215875
lochmaddy-united-kingdom,"Lochmaddy, United Kingdom",-7.163348424447826,57.603696020720946
dunvegan-united-kingdom,"Dunvegan, United Kingdom",-6.581659383399854,57.43632161635939
holmar-united-kingdom,"Holmar, United Kingdom",-7.274140611586573,57.36669044941733
ardvasar-united-kingdom,"Ardvasar, United Kingdom",-5.906464549211167,57.059371673818994
mallaig-united-kingdom,"Mallaig, United Kingdom",-5.820429453909197,57.008477935490994
scarinish-united-kingdom,"Scarinish, United Kingdom",-6.808514691440399,56.503788111663106
calgary-united-kingdom,"Calgary, United Kingdom",-6.272382258741658,56.582123807892486
ludag-united-kingdom,"Ludag, United Kingdom",-7.328143229579688,57.10553545436941
balla-united-kingdom,"Balla, United Kingdom",-7.312176444016704,57.0815220684469
north-bay-united-kingdom,"North Bay, United Kingdom",-7.449481034248839,57.02529080676931
bay-of-tuquoy-united-kingdom,"Bay of Tuquoy, United Kingdom",-2.939523291645224,59.27976761462974
gimar-canary-islands-spain,"Güimar, Canary Islands, Spain",-16.412560622219107,28.310582527291686
batu-prahu-indonesia,"Batu Prahu, Indonesia",106.54745969362382,-3.079924874677993
palembang-indonesia,"Palembang, Indonesia",104.75732424302369,-2.990975214813836
pesaren-indonesia,"Pesaren, Indonesia",105.58271428330856,-1.553876045073304
linao-chile,"Linao, Chile",-73.50446353715454,-41.991130772682006
meimen-chile,"Meimen, Chile",-73.15529386263451,-41.80692209717843
kota-kinabalu-malaysia,"Kota Kinabalu, Malaysia",116.07430841346488,5.981335462945161
miri-malaysia,"Miri, Malaysia",114.00741534642134,4.425299696021491
bintulu-malaysia,"Bintulu, Malaysia",113.06835351166146,3.197004204897361
kuching-malaysia,"Kuching, Malaysia",110.35370699724253,1.520179142639674
largs-united-kingdom,"Largs, United Kingdom",-4.867305129111466,55.79334084522659
kilchatten-bay-united-kingdom,"Kilchatten Bay, United Kingdom",-5.028096030830676,55.75184157675707
otter-ferry-united-kingdom,"Otter Ferry, United Kingdom",-5.321211057560222,56.00828363082888
achnaba-united-kingdom,"Achnaba, United Kingdom",-5.365791104104307,56.019419800771715
blackwaterfoot-united-kingdom,"Blackwaterfoot, United Kingdom",-5.33209972172162,55.50195153980693
ardnacross-united-kingdom,"Ardnacross, United Kingdom",-5.533417938480915,55.476548995475824
down-craig-united-kingdom,"Down Craig, United Kingdom",-4.900459402499686,55.78015567878292
corrie-united-kingdom,"Corrie, United Kingdom",-5.141426028670615,55.643649778816055
ardneil-bay-united-kingdom,"Ardneil Bay, United Kingdom",-4.889375425976623,55.693046380984796
kota-mappi-indonesia,"Kota Mappi, Indonesia",139.39650868867545,-7.102452989489187
nabire-indonesia,"Nabire, Indonesia",135.50163840096195,-3.372233814094874
yapen-indonesia,"Yapen, Indonesia",136.15698461639664,-1.756122937374005
supiori-indonesia,"Supiori, Indonesia",135.63852795242698,-0.729511301429761
manokwari-indonesia,"Manokwari, Indonesia",134.06203981141215,-0.861468674318491
teluk-indonesia,"Teluk, Indonesia",133.4821305001853,-2.202373735308288
makassar-indonesia,"Makassar, Indonesia",119.41239198623502,-5.152184574655166
balikpapan-indonesia,"Balikpapan, Indonesia",116.83119264290589,-1.265365259496888
tarakan-indonesia,"Tarakan, Indonesia",117.57850656662664,3.327346733556252
madura-indonesia,"Madura, Indonesia",113.2834656639621,-6.902285124495741
hanko-finland,"Hanko, Finland",22.968222026939856,59.82321000411124
bomba-belize,"Bomba, Belize",-88.29445550119163,17.925613252139954
san-pedro-belize,"San Pedro, Belize",-87.97834244387931,17.911036510229174
kiamsam-malaysia,"Kiamsam, Malaysia",115.16893796108768,5.255328831990221
so-mateus-brazil,"São Mateus, Brazil",-39.85912604370125,-18.716705271937165
porto-seguro-brazil,"Porto Seguro, Brazil",-39.06469301273603,-16.451085786630014
ilhus-brazil,"Ilhéus, Brazil",-39.04770083727346,-14.787976283084333
salvador-brazil,"Salvador, Brazil",-38.504537159555746,-12.969985149046327
aracaj-brazil,"Aracajú, Brazil",-37.07480184426858,-10.909604310398228
macei-brazil,"Maceió, Brazil",-35.734959043425796,-9.666468352123673
recife-brazil,"Recife, Brazil",-34.87197137352438,-8.055334790265151
joo-pessoa-brazil,"João Pessoa, Brazil",-34.86103388127255,-7.115292965129927
natal-brazil,"Natal, Brazil",-35.21118011760072,-5.79483030955312
bandaneria-indonesia,"Bandaneria, Indonesia",129.8720525452634,-4.520181235524493
maniitsoq-greenland,"Maniitsoq, Greenland",-52.90572324668234,65.40768043958342
aasiaat-greenland,"Aasiaat, Greenland",-52.85911683438676,68.70697200462038
jakarta-indonesia,"Jakarta, Indonesia",106.82785500280222,-6.171598654655946
seba-indonesia,"Seba, Indonesia",121.87989512104575,-10.457822046091534
baa-indonesia,"Baa, Indonesia",123.03526539632057,-10.733340209244103
alor-indonesia,"Alor, Indonesia",124.40375899999984,-8.32065399999956
kokar-indonesia,"Kokar, Indonesia",124.45345286822533,-8.158311369783492
tiakur-indonesia,"Tiakur, Indonesia",127.7878715476518,-8.150331686078742
serwaru-indonesia,"Serwaru, Indonesia",127.69148768374592,-8.158118033985609
suemlaki-indonesia,"Suemlaki, Indonesia",131.21304280623139,-8.052228527722814
tual-indonesia,"Tual, Indonesia",132.75207980190007,-5.626577896544199
kep-aru-indonesia,"Kep. Aru, Indonesia",134.55017423123815,-6.194644939615719
timika-indonesia,"Timika, Indonesia",136.88957687085835,-4.550311186325139
agats-indonesia,"Agats, Indonesia",138.12136310762435,-5.53562932769966
fakfak-indonesia,"Fakfak, Indonesia",133.01941359689437,-3.097769992193036
waisai-indonesia,"Waisai, Indonesia",130.8575987220932,-0.383361405408924
kaimana-indonesia,"Kaimana, Indonesia",133.7914833624518,-3.679353447601521
merauke-indonesia,"Merauke, Indonesia",140.40505289608706,-8.499087423602486
tutuyan-indonesia,"Tutuyan, Indonesia",124.57498598525505,0.761436727647575
tanjung-selor-indonesia,"Tanjung Selor, Indonesia",117.81942436470823,2.572031573356858
surabaya-indonesia,"Surabaya, Indonesia",112.74667405204215,-7.258579529403598
tjele-denmark,"Tjele, Denmark",9.611688520083643,56.51080050758227
san-jose-northern-mariana-islands,"San Jose, Northern Mariana Islands",145.62926794520425,14.95877106098141
sasanlagu-northern-mariana-islands,"Sasanlagu, Northern Mariana Islands",145.1343464208112,14.144932053702924
tungku-brunei,"Tungku, Brunei",114.88583269289208,4.926371091877179
virginia-beach-va-united-states,"Virginia Beach, VA, United States",-76.05919805548162,36.755008440641625
vitria-brazil,"Vitória, Brazil",-40.30165502708559,-20.294018169658056
maca-brazil,"Macaé, Brazil",-41.785638350817806,-22.371806144383072
sitio-brazil,"Sitio, Brazil",-37.57050461810811,-11.846665780631282
atafona-brazil,"Atafona, Brazil",-41.027240450573984,-21.631160717587278
thinadhoo-maldives,"Thinadhoo, Maldives",72.99767877310352,0.531092812926878
kolhufushi-maldives,"Kolhufushi, Maldives",73.4246315956461,2.776764140474404
terempa-indonesia,"Terempa, Indonesia",106.21113180688167,3.207132403275247
penarik-indonesia,"Penarik, Indonesia",108.29023189652773,3.666751882884222
jayapura-indonesia,"Jayapura, Indonesia",140.669115209023,-2.591560615049015
sarmi-indonesia,"Sarmi, Indonesia",139.35329582866166,-2.175235284063719
biak-indonesia,"Biak, Indonesia",136.053298166411,-1.16347173352822
sorong-indonesia,"Sorong, Indonesia",131.29539138070675,-0.882071743284192
labuha-indonesia,"Labuha, Indonesia",127.48045267699531,-0.626796415138967
namlea-indonesia,"Namlea, Indonesia",127.08582405030384,-3.233414619247889
ambon-indonesia,"Ambon, Indonesia",128.19070608009508,-3.655379222174619
masohi-indonesia,"Masohi, Indonesia",128.9552563197305,-3.29783615769313
busan-south-korea,"Busan, South Korea",128.99929925728011,35.17014221411413
changi-north-singapore,"Changi North, Singapore",103.9870122887188,1.389044778364265
barka-oman,"Barka, Oman",57.88605,23.678719999999707
monaco-monaco,"Monaco, Monaco",7.417647105613144,43.732621985131885
jeddah-saudi-arabia,"Jeddah, Saudi Arabia",39.18276132165815,21.481258967424996
gibraltar-gibraltar,"Gibraltar, Gibraltar",-5.347675882562271,36.155938394333255
al-seeb-oman,"Al Seeb, Oman",58.176107241594856,23.684699958424957
tanjung-pinggir-indonesia,"Tanjung Pinggir, Indonesia",104.0166370000003,1.066798000000349
rengit-malaysia,"Rengit, Malaysia",103.14765741457559,1.677136908543797
bahar-ic-caghaq-malta,"Bahar ic-Caghaq, Malta",14.45875539887589,35.93405994507042
pozzallo-italy,"Pozzallo, Italy",14.85387230647139,36.733723588899274
chaguaramas-trinidad-and-tobago,"Chaguaramas, Trinidad and Tobago",-61.65080982501897,10.686160924629455
totness-suriname,"Totness, Suriname",-56.37537410906212,5.886630889468524
baillif-guadeloupe,"Baillif, Guadeloupe",-61.71394454591877,16.02894096235337
sitka-ak-united-states,"Sitka, AK, United States",-135.33440020499748,57.05291252397816
st-pauls-bay-malta,"St. Paul's Bay, Malta",14.415591366954907,35.95050510992472
banff-united-kingdom,"Banff, United Kingdom",-2.523654445625608,57.666865033116686
torshavn-faroe-islands,"Torshavn, Faroe Islands",-6.771844795542737,62.01745992125028
ayre-of-cara-united-kingdom,"Ayre of Cara, United Kingdom",-2.900119022684513,58.83327167074278
sandwick-united-kingdom,"Sandwick, United Kingdom",-1.238694418403314,59.995976239482815
maywick-united-kingdom,"Maywick, United Kingdom",-1.323801779987484,60.00398405107041
cavite-philippines,"Cavite, Philippines",120.82010583274857,14.286268059205984
pa-li-taiwan,"Pa Li, Taiwan",121.38319137135348,25.149983824511253
shindu-ri-south-korea,"Shindu-Ri, South Korea",126.3915862608585,36.5762519059319
tseung-kwan-o-china,"Tseung Kwan O, China",114.25868469966966,22.31829585896108
qingdao-china,"Qingdao, China",120.34256710854024,36.08707301679953
chikura-japan,"Chikura, Japan",139.95466259014782,34.976657744880164
tanshui-taiwan,"Tanshui, Taiwan",121.46258584635854,25.18136115573805
fangshan-taiwan,"Fangshan, Taiwan",120.66209813218148,22.249258581382197
batangas-philippines,"Batangas, Philippines",121.06492987806165,13.765553306627538
chung-hom-kok-china,"Chung Hom Kok, China",114.2030206766037,22.222049985803473
changi-south-singapore,"Changi South, Singapore",103.9870122887188,1.389044778364265
tanjung-bemban-indonesia,"Tanjung Bemban, Indonesia",104.13310593522472,1.17320547147447
kelibia-tunisia,"Kelibia, Tunisia",11.089910129147581,36.8493105782478
sventoji-lithuania,"Sventoji, Lithuania",21.08238351913671,56.0282882271951
liepaja-latvia,"Liepaja, Latvia",21.011289819499044,56.50818700923447
kotka-finland,"Kotka, Finland",26.88355128453393,60.5010413821721
helsinki-finland,"Helsinki, Finland",24.932478447942366,60.17107541825205
stavsnas-sweden,"Stavsnas, Sweden",18.688335038692102,59.29277953886518
mariehamn-finland,"Mariehamn, Finland",19.937853079931752,60.11383725176352
haradsholm-finland,"Haradsholm, Finland",22.30210921757059,60.300969420291864
tallinn-estonia,"Tallinn, Estonia",24.752400450511306,59.43619967386813
stockholm-sweden,"Stockholm, Sweden",18.062854408198472,59.33220864029587
toamasina-madagascar,"Toamasina, Madagascar",49.4003322084351,-18.146178330153365
sainte-marie-runion,"Sainte Marie, Réunion",55.5499372269983,-20.89737367686448
terre-rouge-mauritius,"Terre Rouge, Mauritius",57.510092088405194,-20.077808728343975
penmarch-france,"Penmarch, France",-4.338692222335817,47.811315015459364
nouakchott-mauritania,"Nouakchott, Mauritania",-15.978283586115094,18.083870571147802
banjul-gambia,"Banjul, Gambia",-16.58135933076553,13.455945272538813
willemstad-curaao,"Willemstad, Curaçao",-68.89660547327941,12.09531920781741
needhams-point-barbados,"Needham’s Point, Barbados",-59.61272533131711,13.078788771964126
rodney-bay-saint-lucia,"Rodney Bay, Saint Lucia",-60.98855443479185,14.035627463902806
kingstown-saint-vincent-and-the-grenadines,"Kingstown, Saint Vincent and the Grenadines",-61.20825642758987,13.145437164552455
point-salines-grenada,"Point Salines, Grenada",-61.79057834201764,12.008822041918634
st-johns-antigua-and-barbuda,"St. John’s, Antigua and Barbuda",-61.85793858453698,17.05148365600316
le-lamentin-martinique,"Le Lamentin, Martinique",-61.094267250528915,14.615536344106692
canefield-dominica,"Canefield, Dominica",-61.384843216557165,15.303329396919429
seixal-portugal,"Seixal, Portugal",-9.107390016020597,38.642277931043054
accra-ghana,"Accra, Ghana",-0.201097497196668,5.558283401661053
pohnpei-micronesia,"Pohnpei, Micronesia",159.070334,7.786486
tarawa-kiribati,"Tarawa, Kiribati",172.97909999999962,1.329099999999538
yaren-nauru,"Yaren, Nauru",166.9210999999995,0.546700000000151
kosrae-micronesia,"Kosrae, Micronesia",163.00810000000064,5.327899999999427
kwajalein-marshall-islands,"Kwajalein, Marshall Islands",167.4243696928496,9.189776771931857
lagos-nigeria,"Lagos, Nigeria",3.423216341555379,6.438874849613729
apia-samoa,"Apia, Samoa",-171.7666841189259,-13.83367556515764
pago-pago-american-samoa,"Pago Pago, American Samoa",-170.69571319792425,-14.276549258314652
sungai-kakap-indonesia,"Sungai Kakap, Indonesia",109.18320001394063,-0.067055880871205
tripoli-lebanon,"Tripoli, Lebanon",35.85913086364927,34.43942017407265
